unique_key;created_date;closed_date;descriptor_raw;descriptor_len;registro_escritura;complaint_type;descriptor;priority;agency;sla_dias;ubigeo;departamento;provincia;distrito;incident_address;latitude;longitude;reporter_name;reporter_email;reporter_phone;sector;open_data_channel_type;attachment_count;acepta_politica_privacidad;status;dias_resolucion;cumple_sla;dni;confianza;evidencia
PE311-2025-000048;17/04/2025 04:41;;La esquina de Jr. Ayacucho con la cuadra 18 en San Juan De Lurigancho se ha vuelto un botadero. La gente tira basura de noche y nadie hace nada.;144;coloquial;LIMPIEZA_PUBLICA;PUNTO_CRITICO_BASURA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Jr. Ayacucho Cdra. 18;-12.002638;-77.026882;Miguel Salazar Flores;miguel.salazar72@example.pe;928921403;INSTITUCION_PRIVADA;WEB;0;1;ASIGNADO;;;4047;;Sin evidencia adjunta
PE311-2026-000049;4/01/2026 19:55;;La camara de seguridad de Calle San Martin cuadra 24, Villa El Salvador esta rota hace tiempo. De que sirve si no funciona.;123;coloquial;SEGURIDAD_CIUDADANA;CAMARA_INOPERATIVA;MEDIA;SERENAZGO;2;150142;LIMA;LIMA;VILLA EL SALVADOR;Calle San Martin Cdra. 24;-12.211561;-76.9369;Alonso Castillo Reyes;alonso.castillo60@example.pe;988735171;CIUDADANO;WEB;0;1;ASIGNADO;;;4048;;Sin evidencia adjunta
PE311-2025-000050;20/02/2025 16:54;;Por medio de la presente comunico la existencia de un bache de considerable magnitud en la calzada de Jr. Ayacucho a la altura de la cuadra 15, Cusco. El deterioro viene generando riesgo para los vehiculos que transitan por dicha via. Solicito se disponga la inspeccion y reparacion correspondiente.;299;formal;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;80101;CUSCO;CUSCO;CUSCO;Jr. Ayacucho Cdra. 15;-13.530584;-71.972227;Pedro Espinoza Alvarez;pedro.espinoza96@example.pe;991357846;INSTITUCION_PUBLICA;TELEFONO;2;1;DERIVADO;;;4049;;2 archivo(s) adjunto(s)
PE311-2026-000051;19/01/2026 06:34;4/02/2026 10:34;URGENTE: buzon abierto sin tapa en Av. Canada cuadra 24 Cusco. Un nino se puede caer adentro. Por favor vengan rapido.;118;coloquial;VIA_PUBLICA;BUZON_SIN_TAPA;ALTA;MUNICIPALIDAD_DISTRITAL;15;80101;CUSCO;CUSCO;CUSCO;Av. Canada Cdra. 24;-13.533408;-71.973199;Ana Cordova Ramos;ana.cordova66@example.pe;973522318;CIUDADANO;APP_MOVIL;0;1;CERRADO;16.17;0;4050;;Sin evidencia adjunta
PE311-2025-000052;15/04/2025 09:40;18/04/2025 02:40;Informo el atoro del sistema de desague en Av. Tupac Amaru cuadra 14, Miraflores, con afloramiento de aguas servidas en la via publica. Existe riesgo sanitario.;160;formal;AGUA_Y_SANEAMIENTO;DESAGUE_ATORADO;ALTA;EPS_SANEAMIENTO;3;150122;LIMA;LIMA;MIRAFLORES;Av. Tupac Amaru Cdra. 14;-12.117415;-77.024945;Carmen Flores Cordova;carmen.flores20@example.pe;996461393;CIUDADANO;PRESENCIAL;1;1;CERRADO;2.71;1;4051;;1 archivo(s) adjunto(s)
PE311-2025-000053;19/08/2025 12:32;16/09/2025 15:32;Buenos dias, quiero reportar un hueco grande en la pista de Av. Grau cuadra 24, en Lima. Ya varios carros se han malogrado la llanta ahi. Por favor arreglarlo.;159;coloquial;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150101;LIMA;LIMA;LIMA;Av. Grau Cdra. 24;-12.055694;-77.05484;Juan Huaman Torres;juan.huaman22@example.pe;989617513;CIUDADANO;WEB;1;1;CERRADO;28.12;0;4052;;1 archivo(s) adjunto(s)
PE311-2025-000054;15/10/2025 12:33;20/10/2025 01:33;poste apagado Jr. Junin 26 San Isidro hace 30 dias, todo oscuro, arreglen porfavor;82;informal;ALUMBRADO_PUBLICO;POSTE_APAGADO;MEDIA;CONCESIONARIA_ELECTRICA;7;150130;LIMA;LIMA;SAN ISIDRO;Jr. Junin Cdra. 26;-12.11639;-77.029988;Sofia Mamani Espinoza;sofia.mamani29@example.pe;933864983;INSTITUCION_PUBLICA;APP_MOVIL;0;1;CERRADO;4.54;1;4053;;Sin evidencia adjunta
PE311-2025-000055;17/06/2025 09:09;6/07/2025 10:09;Comunico que el semaforo ubicado en la interseccion de Jr. Bolivar cuadra 8, San Juan De Lurigancho, se encuentra inoperativo, generando congestion y riesgo de accidentes.;171;formal;TRANSPORTE_Y_TRANSITO;SEMAFORO_MALOGRADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Jr. Bolivar Cdra. 8;-12.011169;-77.025826;Juan Torres Torres;juan.torres11@example.pe;965291444;CIUDADANO;PRESENCIAL;1;1;CERRADO;19.04;0;4054;;1 archivo(s) adjunto(s)
PE311-2025-000056;10/07/2025 00:24;;Informo la presencia de un vehiculo en aparente estado de abandono en Av. Angamos cuadra 5, La Victoria, el cual permanece estacionado hace mas de 5 dias ocupando espacio publico.;179;formal;TRANSPORTE_Y_TRANSITO;VEHICULO_ABANDONADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150117;LIMA;LIMA;LA VICTORIA;Av. Angamos Cdra. 5;-12.07904;-77.012453;Alonso Ramos Ramos;alonso.ramos66@example.pe;961154680;CIUDADANO;WEB;1;1;RECIBIDO;;;4055;;1 archivo(s) adjunto(s)
PE311-2024-000057;28/01/2024 19:30;10/02/2024 05:30;El camion de basura no pasa por Av. Brasil cuadra 9, Lima hace 9 dias. Los vecinos ya no sabemos donde poner las bolsas.;120;coloquial;LIMPIEZA_PUBLICA;CAMION_NO_PASA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150101;LIMA;LIMA;LIMA;Av. Brasil Cdra. 9;-12.06343;-77.043913;Juan Quispe Ramos;juan.quispe15@example.pe;940074166;CIUDADANO;TELEFONO;2;1;CERRADO;12.42;0;4056;;2 archivo(s) adjunto(s)
PE311-2026-000058;23/02/2026 13:37;27/02/2026 12:37;Hay un cable colgando casi al piso en Pasaje Los Olivos cuadra 18 San Isidro. Es peligrosisimo, por favor vengan urgente antes que pase una desgracia.;150;coloquial;ALUMBRADO_PUBLICO;CABLE_CAIDO;ALTA;CONCESIONARIA_ELECTRICA;7;150130;LIMA;LIMA;SAN ISIDRO;Pasaje Los Olivos Cdra. 18;-12.092233;-77.035286;Diego Vargas Quispe;diego.vargas49@example.pe;947148713;CIUDADANO;WEB;0;1;CERRADO;3.96;1;4057;;Sin evidencia adjunta
PE311-2024-000059;6/11/2024 23:50;16/11/2024 06:50;Comunico la acumulacion de residuos solidos en la esquina de Av. Angamos cuadra 2, Chiclayo, la cual persiste hace 40 dias generando malos olores y proliferacion de roedores. Solicito el recojo correspondiente.;210;formal;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;Av. Angamos Cdra. 2;-6.778728;-79.851499;Rosa Espinoza Vargas;rosa.espinoza25@example.pe;954394642;CIUDADANO;APP_MOVIL;1;1;CERRADO;9.29;0;4058;;1 archivo(s) adjunto(s)
PE311-2024-000060;6/03/2024 00:52;;basura x todos lados en av. la marina 19 san juan de lurigancho, ya 41 dias sin q pase el camion, esto es un asco!!;115;informal;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Av. La Marina Cdra. 19;-11.988934;-77.026999;Miguel Espinoza Ramos;miguel.espinoza17@example.pe;923489446;INSTITUCION_PUBLICA;WEB;2;1;ASIGNADO;;;4059;;2 archivo(s) adjunto(s)
PE311-2025-000061;15/03/2025 22:39;;basura x todos lados en Jr. Huancavelica 4 Arequipa, ya 6 dias sin q pase el camion, esto es un asco!!;102;informal;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;40101;AREQUIPA;AREQUIPA;AREQUIPA;Jr. Huancavelica Cdra. 4;-16.400936;-71.546277;Elena Reyes Vargas;elena.reyes55@example.pe;943012304;CIUDADANO;WEB;0;1;ASIGNADO;;;4060;;Sin evidencia adjunta
PE311-2024-000062;26/12/2024 19:21;;Comunico la interrupcion del servicio de recoleccion de residuos en Av. Los Proceres cuadra 26, Trujillo, por un periodo aproximado de 21 dias.;143;formal;LIMPIEZA_PUBLICA;CAMION_NO_PASA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;Av. Los Proceres Cdra. 26;-8.126514;-79.038838;Diego Chavez Rojas;diego.chavez44@example.pe;975640478;INSTITUCION_PUBLICA;APP_MOVIL;0;1;ASIGNADO;;;4061;;Sin evidencia adjunta
PE311-2025-000063;27/03/2025 19:27;5/04/2025 12:27;Buenas tardes, reporto que las luminarias de la cuadra 24 de Calle Tacna, Lima, no funcionan. Somos varios vecinos afectados.;125;coloquial;ALUMBRADO_PUBLICO;POSTE_APAGADO;MEDIA;CONCESIONARIA_ELECTRICA;7;150101;LIMA;LIMA;LIMA;Calle Tacna Cdra. 24;-12.056276;-77.046785;Elena Ramos Quispe;elena.ramos16@example.pe;976769553;CIUDADANO;WEB;0;1;CERRADO;8.71;0;4062;;Sin evidencia adjunta
PE311-2024-000064;30/03/2024 05:45;;El camion de basura no pasa por Jr. Ayacucho cuadra 27, Lima hace 41 dias. Los vecinos ya no sabemos donde poner las bolsas.;124;coloquial;LIMPIEZA_PUBLICA;CAMION_NO_PASA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150101;LIMA;LIMA;LIMA;Jr. Ayacucho Cdra. 27;-12.047651;-77.029266;Miguel Castillo Vargas;miguel.castillo21@example.pe;971435302;CIUDADANO;WEB;1;1;DERIVADO;;;4063;;1 archivo(s) adjunto(s)
PE311-2025-000065;30/07/2025 16:10;;Las combis se paran en media pista en Av. Angamos cuadra 2, Lima, formando un paradero informal. Bloquean todo el trafico. Gracias.;131;coloquial;TRANSPORTE_Y_TRANSITO;PARADERO_INFORMAL;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150101;LIMA;LIMA;LIMA;Av. Angamos Cdra. 2;-12.067982;-77.041576;Diego Espinoza Alvarez;diego.espinoza56@example.pe;990397805;CIUDADANO;TELEFONO;1;1;EN_PROCESO;;;4064;;1 archivo(s) adjunto(s)
PE311-2025-000066;15/10/2025 03:05;20/10/2025 07:05;Comunico una fuga de agua potable en la calzada de Jr. Amazonas cuadra 3, Callao, que viene desperdiciando agua de manera continua desde hace 32 dias. Solicito la reparacion de la tuberia.;188;formal;AGUA_Y_SANEAMIENTO;FUGA_AGUA_POTABLE;MEDIA;EPS_SANEAMIENTO;3;70101;CALLAO;CALLAO;CALLAO;Jr. Amazonas Cdra. 3;-12.04573;-77.103304;Carmen Ccahuana Torres;carmen.ccahuana43@example.pe;922747992;CIUDADANO;WEB;2;1;CERRADO;5.17;0;4065;;2 archivo(s) adjunto(s)
PE311-2025-000067;13/06/2025 11:37;18/06/2025 21:37;agua saliendo x la pista en av. la marina 14 lima hace dias, q desperdicio, hagan algo;86;informal;AGUA_Y_SANEAMIENTO;FUGA_AGUA_POTABLE;MEDIA;EPS_SANEAMIENTO;3;150101;LIMA;LIMA;LIMA;Av. La Marina Cdra. 14;-12.051566;-77.064547;Jorge Huaman Quispe;jorge.huaman47@example.pe;937522348;INSTITUCION_PRIVADA;APP_MOVIL;0;1;CERRADO;5.42;0;4066;;Sin evidencia adjunta
PE311-2025-000068;29/06/2025 07:26;;tiraron desmonte en av. angamos 3 villa el salvador, un camion vino de madrugada y descargo todo, nadie lo recoge;113;informal;LIMPIEZA_PUBLICA;DESMONTE_VIA_PUBLICA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150142;LIMA;LIMA;VILLA EL SALVADOR;Av. Angamos Cdra. 3;-12.216127;-76.915712;Luis Alvarez Paredes;luis.alvarez54@example.pe;999894527;CIUDADANO;APP_MOVIL;0;1;RECIBIDO;;;4067;;Sin evidencia adjunta
PE311-2026-000069;17/02/2026 17:16;13/03/2026 15:16;semaforo malogrado Jr. Amazonas 3 San Juan De Lurigancho todos pasan de frente un peligro;89;informal;TRANSPORTE_Y_TRANSITO;SEMAFORO_MALOGRADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Jr. Amazonas Cdra. 3;-12.002894;-77.028231;Rosa Rojas Ccahuana;rosa.rojas32@example.pe;934057285;CIUDADANO;APP_MOVIL;1;1;CERRADO;23.92;0;4068;;1 archivo(s) adjunto(s)
PE311-2026-000070;3/02/2026 18:56;;El agua sale turbia y con mal olor en Av. Tupac Amaru cuadra 19, La Victoria. No nos atrevemos a tomarla.;105;coloquial;AGUA_Y_SANEAMIENTO;AGUA_TURBIA;MEDIA;EPS_SANEAMIENTO;3;150117;LIMA;LIMA;LA VICTORIA;Av. Tupac Amaru Cdra. 19;-12.058039;-77.035807;Elena Reyes Torres;elena.reyes49@example.pe;944666700;INSTITUCION_PRIVADA;PRESENCIAL;0;1;RECIBIDO;;;4069;;Sin evidencia adjunta
PE311-2025-000071;11/04/2025 05:34;;El desague se ha atorado en Calle Los Jazmines cuadra 26 San Juan De Lurigancho y está saliendo agua sucia a la pista. El olor es terrible y hay ninos jugando cerca.;165;coloquial;AGUA_Y_SANEAMIENTO;DESAGUE_ATORADO;ALTA;EPS_SANEAMIENTO;3;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Calle Los Jazmines Cdra. 26;-11.994154;-76.997538;Elena Reyes Alvarez;elena.reyes31@example.pe;956864096;CIUDADANO;APP_MOVIL;0;1;ASIGNADO;;;4070;;Sin evidencia adjunta
PE311-2025-000072;3/10/2025 14:03;;hay un hueco enorme en jr. huancavelica cuadra 5 lima q ya lleva meses, cada vez esta mas grande, nadie viene a arreglar nada;125;informal;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150101;LIMA;LIMA;LIMA;Jr. Huancavelica Cdra. 5;-12.035444;-77.053982;Luis Vargas Flores;luis.vargas20@example.pe;973849423;CIUDADANO;APP_MOVIL;0;1;ASIGNADO;;;4071;;Sin evidencia adjunta
PE311-2024-000073;11/01/2024 08:43;;Informo que el poste ubicado en Pasaje Los Olivos cuadra 3, Lima, presenta una inclinacion pronunciada con riesgo de colapso sobre viviendas contiguas.;151;formal;ALUMBRADO_PUBLICO;POSTE_INCLINADO;ALTA;CONCESIONARIA_ELECTRICA;7;150101;LIMA;LIMA;LIMA;Pasaje Los Olivos Cdra. 3;-12.035354;-77.026274;Maria Ramos Salazar;maria.ramos23@example.pe;983558764;CIUDADANO;WEB;0;1;DERIVADO;;;4072;;Sin evidencia adjunta
PE311-2026-000074;23/03/2026 19:11;;Por medio de la presente comunico la existencia de un bache de considerable magnitud en la calzada de Calle Tacna a la altura de la cuadra 26, San Martin De Porres. El deterioro viene generando riesgo para los vehiculos que transitan por dicha via. Solicito se disponga la inspeccion y reparacion correspondiente.;313;formal;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150136;LIMA;LIMA;SAN MARTIN DE PORRES;Calle Tacna Cdra. 26;-12.00338;-77.094914;Miguel Salazar Rojas;miguel.salazar92@example.pe;937065873;CIUDADANO;APP_MOVIL;0;1;EN_PROCESO;;;4073;;Sin evidencia adjunta
PE311-2024-000075;3/10/2024 17:06;21/10/2024 04:06;Estan quemando basura en Calle Los Cipreses cuadra 14 de Trujillo. El humo entra a las casas, mi hijo es asmatico.;114;coloquial;CONTAMINACION_Y_RUIDO;QUEMA_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;10;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;Calle Los Cipreses Cdra. 14;-8.121455;-79.02795;Rosa Ramos Diaz;rosa.ramos23@example.pe;971743514;CIUDADANO;WEB;0;1;CERRADO;17.46;0;4074;;Sin evidencia adjunta
PE311-2025-000076;20/03/2025 23:23;6/04/2025 03:23;Hay un carro abandonado en Av. Los Proceres cuadra 15, Callao hace meses. Ya está lleno de polvo y le han roto las lunas, se esta volviendo guarida.;148;coloquial;TRANSPORTE_Y_TRANSITO;VEHICULO_ABANDONADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;70101;CALLAO;CALLAO;CALLAO;Av. Los Proceres Cdra. 15;-12.070973;-77.1319;Maria Ccahuana Torres;maria.ccahuana57@example.pe;934824936;CIUDADANO;WEB;3;1;CERRADO;16.17;0;4075;;3 archivo(s) adjunto(s)
PE311-2024-000077;16/10/2024 13:40;17/10/2024 23:40;Informo la presencia de un vehiculo en aparente estado de abandono en Calle San Martin cuadra 4, Miraflores, el cual permanece estacionado hace mas de 30 dias ocupando espacio publico.;184;formal;TRANSPORTE_Y_TRANSITO;VEHICULO_ABANDONADO;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150122;LIMA;LIMA;MIRAFLORES;Calle San Martin Cdra. 4;-12.113859;-77.021887;Jose Cordova Huaman;jose.cordova60@example.pe;935226603;CIUDADANO;WEB;1;1;CERRADO;1.42;1;4076;;1 archivo(s) adjunto(s)
PE311-2024-000078;20/11/2024 06:18;;Comunico que el arbol ubicado en Av. Brasil cuadra 26, Lima, presenta inclinacion y raices expuestas, con riesgo de caida sobre la via publica. Solicito evaluacion.;164;formal;AREAS_VERDES;ARBOL_RIESGO_CAIDA;ALTA;MUNICIPALIDAD_DISTRITAL;20;150101;LIMA;LIMA;LIMA;Av. Brasil Cdra. 26;-12.030431;-77.05887;Pedro Rojas Rojas;pedro.rojas96@example.pe;993984976;INSTITUCION_PRIVADA;WEB;0;1;EN_PROCESO;;;4077;;Sin evidencia adjunta
PE311-2024-000079;3/11/2024 22:29;;agua saliendo x la pista en av. el sol 25 lima hace dias, q desperdicio, hagan algo;83;informal;AGUA_Y_SANEAMIENTO;FUGA_AGUA_POTABLE;MEDIA;EPS_SANEAMIENTO;3;150101;LIMA;LIMA;LIMA;Av. El Sol Cdra. 25;-12.06304;-77.02931;Patricia Huaman Vargas;patricia.huaman78@example.pe;995969152;INSTITUCION_PUBLICA;WEB;1;1;RECIBIDO;;;4078;;1 archivo(s) adjunto(s)
PE311-2026-000080;3/01/2026 08:34;;buzon destapado Jr. Huancavelica cuadra 22 Lima peligrosisimo, ya se robaron la tapa hace como 2 semanas;104;informal;VIA_PUBLICA;BUZON_SIN_TAPA;ALTA;MUNICIPALIDAD_DISTRITAL;15;150101;LIMA;LIMA;LIMA;Jr. Huancavelica Cdra. 22;-12.047211;-77.041324;Ana Ramos Quispe;ana.ramos39@example.pe;965541916;CIUDADANO;PRESENCIAL;1;1;RECHAZADO;;;4079;;1 archivo(s) adjunto(s)
PE311-2024-000081;8/03/2024 08:24;;En Calle Los Jazmines cuadra 14 de Lima nunca pasa el serenazgo. Ya van 20 robos este mes en la misma esquina.;110;coloquial;SEGURIDAD_CIUDADANA;ZONA_SIN_PATRULLAJE;MEDIA;SERENAZGO;2;150101;LIMA;LIMA;LIMA;Calle Los Jazmines Cdra. 14;-12.04731;-77.031554;Maria Reyes Mamani;maria.reyes60@example.pe;987142323;INSTITUCION_PRIVADA;PRESENCIAL;3;1;ASIGNADO;;;4080;;3 archivo(s) adjunto(s)
PE311-2024-000082;9/07/2024 05:56;17/07/2024 12:56;Comunico el arrojo de desmonte de construccion en la via publica, Jr. Cusco cuadra 3, Lima, presuntamente proveniente de una obra sin autorizacion.;147;formal;LIMPIEZA_PUBLICA;DESMONTE_VIA_PUBLICA;MEDIA;MUNICIPALIDAD_DISTRITAL;5;150101;LIMA;LIMA;LIMA;Jr. Cusco Cdra. 3;-12.063001;-77.052914;Ricardo Flores Mamani;ricardo.flores60@example.pe;966890929;CIUDADANO;APP_MOVIL;1;1;CERRADO;8.29;0;4081;;1 archivo(s) adjunto(s)
PE311-2026-000083;13/06/2026 18:23;20/06/2026 11:23;Informo sobre un hundimiento progresivo de la calzada en Jr. Huancavelica cuadra 10, San Juan De Lurigancho, presuntamente asociado a una filtracion subterranea. Solicito evaluacion tecnica.;190;formal;VIA_PUBLICA;HUNDIMIENTO_VIA;BAJA;MUNICIPALIDAD_DISTRITAL;15;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Jr. Huancavelica Cdra. 10;-12.003964;-77.0271;Milagros Ramos Diaz;milagros.ramos50@example.pe;911694527;CIUDADANO;WEB;0;1;CERRADO;6.71;1;4082;;Sin evidencia adjunta
PE311-2025-000084;1/12/2025 17:46;4/12/2025 19:46;Comunico el funcionamiento de un local que expende bebidas alcoholicas sin licencia en Jr. Ayacucho cuadra 24, Lima, en horario no autorizado.;142;formal;SEGURIDAD_CIUDADANA;LOCAL_CLANDESTINO;MEDIA;SERENAZGO;2;150101;LIMA;LIMA;LIMA;Jr. Ayacucho Cdra. 24;-12.041536;-77.053395;Milagros Flores Salazar;milagros.flores98@example.pe;935893383;INSTITUCION_PRIVADA;TELEFONO;0;1;CERRADO;3.08;0;4083;;Sin evidencia adjunta
PE311-2025-000085;11/10/2025 16:27;14/10/2025 08:27;Comunico el funcionamiento de un local que expende bebidas alcoholicas sin licencia en Pasaje Los Olivos cuadra 4, Lima, en horario no autorizado.;146;formal;SEGURIDAD_CIUDADANA;LOCAL_CLANDESTINO;MEDIA;SERENAZGO;2;150101;LIMA;LIMA;LIMA;Pasaje Los Olivos Cdra. 4;-12.067624;-77.04513;Milagros Espinoza Alvarez;milagros.espinoza29@example.pe;923733707;CIUDADANO;APP_MOVIL;0;1;CERRADO;2.67;0;4084;;Sin evidencia adjunta
PE311-2026-000086;30/01/2026 06:47;6/02/2026 06:47;Comunico la acumulacion de residuos solidos en la esquina de Jr. Ayacucho cuadra 16, Trujillo, la cual persiste hace 2 dias generando malos olores y proliferacion de roedores. Solicito el recojo correspondiente.;211;formal;LIMPIEZA_PUBLICA;ACUMULACION_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;5;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;Jr. Ayacucho Cdra. 16;-8.118722;-79.008478;Patricia Ccahuana Vargas;patricia.ccahuana57@example.pe;947726051;CIUDADANO;WEB;1;1;CERRADO;7;0;4085;;1 archivo(s) adjunto(s)
PE311-2024-000087;21/12/2024 20:09;1/01/2025 20:09;Hay un cable colgando casi al piso en Av. Brasil cuadra 1 Lima. Es peligrosisimo, por favor vengan urgente antes que pase una desgracia.;136;coloquial;ALUMBRADO_PUBLICO;CABLE_CAIDO;ALTA;CONCESIONARIA_ELECTRICA;7;150101;LIMA;LIMA;LIMA;Av. Brasil Cdra. 1;-12.057994;-77.040757;Diego Castillo Ramos;diego.castillo91@example.pe;941425360;INSTITUCION_PRIVADA;APP_MOVIL;1;1;CERRADO;11;0;4086;;1 archivo(s) adjunto(s)
PE311-2024-000088;16/10/2024 03:29;23/10/2024 15:29;La luz del poste en Calle Los Jazmines cuadra 26, Arequipa, prende y apaga toda la noche. Molesta y ademas no alumbra bien.;123;coloquial;ALUMBRADO_PUBLICO;LUMINARIA_INTERMITENTE;MEDIA;CONCESIONARIA_ELECTRICA;7;40101;AREQUIPA;AREQUIPA;AREQUIPA;Calle Los Jazmines Cdra. 26;-16.426732;-71.55158;Gabriela Chavez Huaman;gabriela.chavez94@example.pe;990008268;INSTITUCION_PRIVADA;WEB;2;1;CERRADO;7.5;0;4087;;2 archivo(s) adjunto(s)
PE311-2024-000089;21/10/2024 14:17;7/11/2024 23:17;Informo la quema de residuos solidos a cielo abierto en Jr. Huancavelica cuadra 26, Lima, con emision de humo toxico que afecta a la poblacion aledana.;151;formal;CONTAMINACION_Y_RUIDO;QUEMA_RESIDUOS;MEDIA;MUNICIPALIDAD_DISTRITAL;10;150101;LIMA;LIMA;LIMA;Jr. Huancavelica Cdra. 26;-12.030869;-77.036044;Jose Rojas Castillo;jose.rojas92@example.pe;988598396;INSTITUCION_PRIVADA;WEB;0;1;CERRADO;17.38;0;4088;;Sin evidencia adjunta
PE311-2025-000090;31/07/2025 11:22;9/09/2025 22:22;El area verde de Av. Angamos cuadra 18, Lima esta completamente seca. Hace semanas que no la riegan.;100;coloquial;AREAS_VERDES;RIEGO_DEFICIENTE;BAJA;MUNICIPALIDAD_DISTRITAL;20;150101;LIMA;LIMA;LIMA;Av. Angamos Cdra. 18;-12.065193;-77.055444;Elena Alvarez Paredes;elena.alvarez37@example.pe;934167558;INSTITUCION_PUBLICA;APP_MOVIL;0;1;CERRADO;40.46;0;4089;;Sin evidencia adjunta
PE311-2026-000091;7/06/2026 16:56;21/06/2026 01:56;vereda destruida en Av. Brasil 14 Arequipa, imposible pasar con coche de bebe, arreglenla porfa;95;informal;VIA_PUBLICA;VEREDA_DETERIORADA;BAJA;MUNICIPALIDAD_DISTRITAL;15;40101;AREQUIPA;AREQUIPA;AREQUIPA;Av. Brasil Cdra. 14;-16.419311;-71.542427;Ana Torres Paredes;ana.torres32@example.pe;995422324;CIUDADANO;APP_MOVIL;0;1;CERRADO;13.38;1;4090;;Sin evidencia adjunta
PE311-2026-000092;25/03/2026 12:14;;Las combis se paran en media pista en Av. Tupac Amaru cuadra 5, Lima, formando un paradero informal. Bloquean todo el trafico.;126;coloquial;TRANSPORTE_Y_TRANSITO;PARADERO_INFORMAL;MEDIA;MUNICIPALIDAD_PROVINCIAL;10;150101;LIMA;LIMA;LIMA;Av. Tupac Amaru Cdra. 5;-12.05544;-77.035663;Diego Paredes Huaman;diego.paredes33@example.pe;985415316;CIUDADANO;WEB;1;1;DERIVADO;;;4091;;1 archivo(s) adjunto(s)
PE311-2024-000093;17/03/2024 07:32;2/04/2024 21:32;Buenos dias, quiero reportar un hueco grande en la pista de Jr. Cusco cuadra 3, en Callao. Ya varios carros se han malogrado la llanta ahi. Por favor arreglarlo. Gracias.;170;coloquial;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;70101;CALLAO;CALLAO;CALLAO;Jr. Cusco Cdra. 3;-12.053709;-77.13654;Pedro Alvarez Rojas;pedro.alvarez44@example.pe;937805944;CIUDADANO;TELEFONO;1;1;CERRADO;16.58;0;4092;;1 archivo(s) adjunto(s)
PE311-2024-000094;15/04/2024 12:39;12/05/2024 03:39;hay un hueco enorme en av. el sol cuadra 11 chiclayo q ya lleva meses, cada vez esta mas grande, nadie viene a arreglar nada;124;informal;VIA_PUBLICA;BACHE_PISTA;BAJA;MUNICIPALIDAD_DISTRITAL;15;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;Av. El Sol Cdra. 11;-6.772614;-79.825174;Gabriela Castillo Alvarez;gabriela.castillo28@example.pe;987852608;CIUDADANO;WEB;1;1;CERRADO;26.62;0;4093;;1 archivo(s) adjunto(s)
PE311-2025-000095;28/01/2025 11:10;4/03/2025 05:10;Comunico que el buzon de desague ubicado en Calle Los Jazmines cuadra 16, San Juan De Lurigancho, se encuentra sin tapa desde hace varios dias, constituyendo un peligro inminente para peatones y vehiculos. Solicito atencion prioritaria.;236;formal;VIA_PUBLICA;BUZON_SIN_TAPA;ALTA;MUNICIPALIDAD_DISTRITAL;15;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;Calle Los Jazmines Cdra. 16;-11.994635;-77.000132;Gabriela Torres Quispe;gabriela.torres91@example.pe;923063146;CIUDADANO;WEB;3;1;CERRADO;34.75;0;4094;;3 archivo(s) adjunto(s)
